month_number,Department,Monthly Quantity Seized (kg),Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture
65,Nariño,12436.654,9.428483763299742,0.491,0.721,0.994,75.5,15.4,6.678,9.227,76.56,10.845266143696438,3.0,0.0288461538461538,544,0.06,0.0009,1,1,729228.0,423872.0,204328.0,365834.0,346722.0,66536.0,1790794.0,1784296.0,3575090.0,502.59375,53.73166406156066,0.9963714419413958,0.4990912116897756,0.5009087883102243,342.0,156.0,50.0,1198.0,766.0,22.0,0.0,0.0,396.0,91466.0,38244.82,1.0,12.0,4.0,4.0,0.0,0.0,180.0,8166.0,1550.0,246.0,128.0,40854.0,700.0,130.0,2.0,36.0,354.0,16.0,4.0
66,Nariño,6440.3369999999995,8.770491406246348,0.491,0.721,0.994,75.5,15.4,6.678,9.227,76.56,0.6445756546753896,3.0,0.0288461538461538,544,0.14,0.0616,1,1,729228.0,423872.0,204328.0,365834.0,346722.0,66536.0,1790794.0,1784296.0,3575090.0,502.59375,53.73166406156066,0.9963714419413958,0.4990912116897756,0.5009087883102243,342.0,156.0,50.0,1198.0,766.0,22.0,0.0,0.0,396.0,91466.0,38244.82,1.0,12.0,4.0,4.0,0.0,0.0,180.0,8166.0,1550.0,246.0,128.0,40854.0,700.0,130.0,2.0,36.0,354.0,16.0,4.0
67,Nariño,16042.613000000001,9.683066105432232,0.491,0.721,0.994,75.5,15.4,6.678,9.227,76.56,41.52581634251696,3.0,0.0288461538461538,544,0.08,0.0066,1,1,729228.0,423872.0,204328.0,365834.0,346722.0,66536.0,1790794.0,1784296.0,3575090.0,502.59375,53.73166406156066,0.9963714419413958,0.4990912116897756,0.5009087883102243,342.0,156.0,50.0,1198.0,766.0,22.0,0.0,0.0,396.0,91466.0,38244.82,1.0,12.0,4.0,4.0,0.0,0.0,180.0,8166.0,1550.0,246.0,128.0,40854.0,700.0,130.0,2.0,36.0,354.0,16.0,4.0
68,Nariño,12385.861,9.424391593049405,0.491,0.721,0.994,75.5,15.4,6.678,9.227,76.56,51.4735514342791,3.0,0.0288461538461538,544,0.08,0.0039,1,1,729228.0,423872.0,204328.0,365834.0,346722.0,66536.0,1790794.0,1784296.0,3575090.0,502.59375,53.73166406156066,0.9963714419413958,0.4990912116897756,0.5009087883102243,342.0,156.0,50.0,1198.0,766.0,22.0,0.0,0.0,396.0,91466.0,38244.82,1.0,12.0,4.0,4.0,0.0,0.0,180.0,8166.0,1550.0,246.0,128.0,40854.0,700.0,130.0,2.0,36.0,354.0,16.0,4.0
69,Nariño,4569.14,8.427299117992325,0.491,0.721,0.994,75.5,15.4,6.678,9.227,76.56,13.096242685555897,3.0,0.0288461538461538,544,0.24,0.241,1,1,729228.0,423872.0,204328.0,365834.0,346722.0,66536.0,1790794.0,1784296.0,3575090.0,502.59375,53.73166406156066,0.9963714419413958,0.4990912116897756,0.5009087883102243,342.0,156.0,50.0,1198.0,766.0,22.0,0.0,0.0,396.0,91466.0,38244.82,1.0,12.0,4.0,4.0,0.0,0.0,180.0,8166.0,1550.0,246.0,128.0,40854.0,700.0,130.0,2.0,36.0,354.0,16.0,4.0
70,Nariño,7062.335,8.862672598554566,0.491,0.721,0.994,75.5,15.4,6.678,9.227,76.56,71.01610650074379,3.0,0.0288461538461538,544,0.16,0.0558,1,1,729228.0,423872.0,204328.0,365834.0,346722.0,66536.0,1790794.0,1784296.0,3575090.0,502.59375,53.73166406156066,0.9963714419413958,0.4990912116897756,0.5009087883102243,342.0,156.0,50.0,1198.0,766.0,22.0,0.0,0.0,396.0,91466.0,38244.82,1.0,12.0,4.0,4.0,0.0,0.0,180.0,8166.0,1550.0,246.0,128.0,40854.0,700.0,130.0,2.0,36.0,354.0,16.0,4.0
71,Nariño,3346.137,8.115860632551698,0.491,0.721,0.994,75.5,15.4,6.678,9.227,76.56,215.147001019884,3.0,0.0288461538461538,544,0.05,0.0,1,1,729228.0,423872.0,204328.0,365834.0,346722.0,66536.0,1790794.0,1784296.0,3575090.0,502.59375,53.73166406156066,0.9963714419413958,0.4990912116897756,0.5009087883102243,342.0,156.0,50.0,1198.0,766.0,22.0,0.0,0.0,396.0,91466.0,38244.82,1.0,12.0,4.0,4.0,0.0,0.0,180.0,8166.0,1550.0,246.0,128.0,40854.0,700.0,130.0,2.0,36.0,354.0,16.0,4.0
72,Nariño,13829.233,9.534612271950003,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,0.6994429223744292,3.0,0.06,643,0.13,0.0405,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
73,Nariño,6781.159,8.822050766822446,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,10.99215965787598,3.0,0.06,643,0.05,0.002,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
74,Nariño,7997.847,8.987052685274968,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,4567.200246457178,3.0,0.06,643,0.06,0.0033,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
75,Nariño,6961.710300000001,8.848324088447251,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,134.44511784511784,3.0,0.06,643,0.09,0.0076,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
76,Nariño,9471.288199999999,9.15612578318118,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,9.4720908230842,3.0,0.06,643,0.06,0.0017,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
77,Nariño,10531.4736,9.262218487322615,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,11.060864889458772,3.0,0.06,643,0.08,0.0118999999999999,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
78,Nariño,14300.154,9.568095512292684,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,0.6749147834869335,3.0,0.06,643,0.11,0.032,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
79,Nariño,8038.3979,8.99210947130906,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,42.70002909514111,3.0,0.06,643,0.21,0.177,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
80,Nariño,7461.9800000000005,8.917710077240352,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,51.76811226109594,3.0,0.06,643,0.24,0.358,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
81,Nariño,13241.459,9.491183537321762,0.489,0.722,0.994,76.6,14.8,6.791,9.225,76.66,13.403988296889436,3.0,0.06,643,0.08,0.0102,1,1,990698.0,485072.0,213922.0,400320.0,383540.0,66536.0,1828000.0,1433184.0,3261184.0,502.59375,49.01382710111819,0.7840175054704596,0.4394673836250883,0.5605326163749117,342.0,156.0,50.0,1198.0,766.0,52.0,0.0,2.0,434.0,83806.0,34087.06,1.0,32.0,10.0,62.0,6.0,0.0,1108.0,10500.0,0.0,238.0,52.0,52608.0,1144.0,154.0,14.0,76.0,382.0,12.0,4.0
0,Norte de Santander,258.325,5.558082101317892,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,0.5782247980330172,1.0,0.0192307692307692,629,0.13,0.17,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
1,Norte de Santander,1160.716,7.057653501343581,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,8.658130766973164,1.0,0.0192307692307692,629,0.1,0.0126,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
2,Norte de Santander,755.323,6.628468533612054,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,4366.651974027205,1.0,0.0192307692307692,629,0.06,0.0003,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
3,Norte de Santander,6202.483,8.73286618749068,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,130.64819476819477,1.0,0.0192307692307692,629,0.08,0.0026,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
4,Norte de Santander,804.818,6.6918579105569,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,8.175834572239491,1.0,0.0192307692307692,629,0.1,0.023,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
5,Norte de Santander,1655.136,7.412242457176947,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,9.767272414884763,1.0,0.0192307692307692,629,0.21,0.157,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
6,Norte de Santander,698.951,6.5510103325932905,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,0.49288001061767,1.0,0.0192307692307692,629,0.24,0.2269999999999999,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
7,Norte de Santander,187.771,5.240534640218536,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,35.65475257939616,1.0,0.0192307692307692,629,0.26,0.206,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
8,Norte de Santander,132.91,4.897167932507474,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,50.00074730019489,1.0,0.0192307692307692,629,0.15,0.0784,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
9,Norte de Santander,692.475,6.5417151900784285,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,11.557514628888203,1.0,0.0192307692307692,629,0.12,0.0537,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
10,Norte de Santander,578.2570000000001,6.361746247831612,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,68.64154918410343,1.0,0.0192307692307692,629,0.1,0.0292,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
11,Norte de Santander,101.97,4.63443768366866,0.77,0.718,0.999,78.5,16.9,6.655,9.415,75.63,207.9714283587312,1.0,0.0192307692307692,629,0.07,0.0040999999999999,1,0,511616.0,349596.0,68620.0,240138.0,201908.0,43316.0,582366.0,2059188.0,2641554.0,421.475,60.983331794256166,3.5359001040582725,0.7795365909612296,0.2204634090387703,198.0,458.0,138.0,880.0,646.0,104.0,2.0,32.0,184.0,9030.0,3127.98,1.0,42.0,4.0,36.0,2.0,32.0,2112.0,1076.0,0.0,42.0,178.0,16628.0,1550.0,82.0,4.0,124.0,1468.0,94.0,16.0
12,Norte de Santander,421.85,6.047017506228231,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,0.5984278187565859,0.0,0.0,515,0.06,0.0527,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
13,Norte de Santander,715.97,6.575033998720077,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,9.047135582123634,0.0,0.0,515,0.09,0.0191,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
14,Norte de Santander,4824.75,8.481721442107984,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,4400.076686098867,0.0,0.0,515,0.09,0.0056999999999999,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
15,Norte de Santander,375.66,5.931342923766601,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,131.28101528101527,0.0,0.0,515,0.13,0.0289999999999999,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
16,Norte de Santander,88.92,4.498920386145381,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,8.39187728071361,0.0,0.0,515,0.15,0.0528,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
17,Norte de Santander,844.24,6.739620610698727,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,9.9828711606471,0.0,0.0,515,0.16,0.0851,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
18,Norte de Santander,491.1,6.198681947871933,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,0.5232191394292139,0.0,0.0,515,0.17,0.103,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
19,Norte de Santander,430.97,6.068356141388289,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,36.82896533202032,0.0,0.0,515,0.1,0.0215,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
20,Norte de Santander,1091.94,6.99662659188477,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,50.29530812701173,0.0,0.0,515,0.11,0.0315,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
21,Norte de Santander,3274.03,8.094082308332741,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,11.865260240221742,0.0,0.0,515,0.11,0.0272,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
22,Norte de Santander,200.4,5.305292980284462,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,69.1164606474315,0.0,0.0,515,0.07,0.0016,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
23,Norte de Santander,49.7,3.9259259105971376,0.775,0.731,0.999,80.0,17.1,6.925,9.466,75.61,209.40654289096173,0.0,0.0,515,0.13,0.0356,1,0,527528.0,370540.0,87596.0,239824.0,220290.0,43316.0,582158.0,2082598.0,2664756.0,421.475,61.51897682149783,3.577375901387596,0.7815342192681056,0.2184657807318944,198.0,458.0,138.0,880.0,646.0,306.0,0.0,12.0,206.0,12690.0,7146.02,1.0,20.0,0.0,36.0,2.0,54.0,2556.0,1418.0,0.0,52.0,76.0,20328.0,1006.0,80.0,0.0,82.0,2000.0,52.0,26.0
24,Norte de Santander,222.436,5.409125019579079,0.78,0.736,0.996,81.5,17.2,7.155,9.515,75.58,0.6186308394801545,0.0,0.0,409,0.39,0.372,1,0,601034.0,439824.0,80276.0,263190.0,249506.0,43316.0,582110.0,2105966.0,2688076.0,421.475,62.05734601532921,3.617814502413633,0.783447343006671,0.216552656993329,198.0,458.0,138.0,880.0,646.0,150.0,0.0,20.0,282.0,13888.0,1345.98,1.0,2.0,0.0,20.0,10.0,0.0,1408.0,1312.0,0.0,80.0,54.0,20512.0,480.0,88.0,10.0,100.0,866.0,70.0,10.0
25,Norte de Santander,117.645,4.776135841243721,0.78,0.736,0.996,81.5,17.2,7.155,9.515,75.58,9.436140397274102,0.0,0.0,409,0.14,0.0905,1,0,601034.0,439824.0,80276.0,263190.0,249506.0,43316.0,582110.0,2105966.0,2688076.0,421.475,62.05734601532921,3.617814502413633,0.783447343006671,0.216552656993329,198.0,458.0,138.0,880.0,646.0,150.0,0.0,20.0,282.0,13888.0,1345.98,1.0,2.0,0.0,20.0,10.0,0.0,1408.0,1312.0,0.0,80.0,54.0,20512.0,480.0,88.0,10.0,100.0,866.0,70.0,10.0
26,Norte de Santander,68.816,4.24586320986101,0.78,0.736,0.996,81.5,17.2,7.155,9.515,75.58,4433.501398170529,0.0,0.0,409,0.06,0.001,1,0,601034.0,439824.0,80276.0,263190.0,249506.0,43316.0,582110.0,2105966.0,2688076.0,421.475,62.05734601532921,3.617814502413633,0.783447343006671,0.216552656993329,198.0,458.0,138.0,880.0,646.0,150.0,0.0,20.0,282.0,13888.0,1345.98,1.0,2.0,0.0,20.0,10.0,0.0,1408.0,1312.0,0.0,80.0,54.0,20512.0,480.0,88.0,10.0,100.0,866.0,70.0,10.0
