month_number,Department,Monthly Quantity Seized (kg),Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture
41,Magdalena,216.333,5.381430739515036,0.736,0.718,1.007,73.6,22.3,7.045,9.239,75.04,10.41406865217177,3.0,0.0297029702970297,192,0.1,0.0275,0,1,290120.0,225218.0,38905.0,125304.0,120180.0,23188.0,332898.0,926924.0,1259822.0,637.2333333333333,54.33077453855442,2.7844084374192697,0.7357579086569372,0.2642420913430627,87.0,69.0,85.0,194.0,121.0,4.0,0.0,0.0,188.0,7.0,135.96,1.0,0.0,0.0,0.0,0.0,0.0,13.0,393.0,0.0,26.0,0.0,6728.0,13.0,2.0,0.0,0.0,14.0,1.0,2.0
42,Magdalena,495.73499999999996,6.2080566847002165,0.736,0.718,1.007,73.6,22.3,7.045,9.239,75.04,0.5838973970523018,3.0,0.0297029702970297,192,0.21,0.1669999999999999,0,1,290120.0,225218.0,38905.0,125304.0,120180.0,23188.0,332898.0,926924.0,1259822.0,637.2333333333333,54.33077453855442,2.7844084374192697,0.7357579086569372,0.2642420913430627,87.0,69.0,85.0,194.0,121.0,4.0,0.0,0.0,188.0,7.0,135.96,1.0,0.0,0.0,0.0,0.0,0.0,13.0,393.0,0.0,26.0,0.0,6728.0,13.0,2.0,0.0,0.0,14.0,1.0,2.0
43,Magdalena,757.7530000000002,6.631676296237391,0.736,0.718,1.007,73.6,22.3,7.045,9.239,75.04,39.17739083726863,3.0,0.0297029702970297,192,0.24,0.293,0,1,290120.0,225218.0,38905.0,125304.0,120180.0,23188.0,332898.0,926924.0,1259822.0,637.2333333333333,54.33077453855442,2.7844084374192697,0.7357579086569372,0.2642420913430627,87.0,69.0,85.0,194.0,121.0,4.0,0.0,0.0,188.0,7.0,135.96,1.0,0.0,0.0,0.0,0.0,0.0,13.0,393.0,0.0,26.0,0.0,6728.0,13.0,2.0,0.0,0.0,14.0,1.0,2.0
44,Magdalena,272.159,5.610054043228082,0.736,0.718,1.007,73.6,22.3,7.045,9.239,75.04,50.88442978064541,3.0,0.0297029702970297,192,0.25,0.2269999999999999,0,1,290120.0,225218.0,38905.0,125304.0,120180.0,23188.0,332898.0,926924.0,1259822.0,637.2333333333333,54.33077453855442,2.7844084374192697,0.7357579086569372,0.2642420913430627,87.0,69.0,85.0,194.0,121.0,4.0,0.0,0.0,188.0,7.0,135.96,1.0,0.0,0.0,0.0,0.0,0.0,13.0,393.0,0.0,26.0,0.0,6728.0,13.0,2.0,0.0,0.0,14.0,1.0,2.0
45,Magdalena,568.492,6.344744735378562,0.736,0.718,1.007,73.6,22.3,7.045,9.239,75.04,12.48075146288882,3.0,0.0297029702970297,192,0.1,0.0347,0,1,290120.0,225218.0,38905.0,125304.0,120180.0,23188.0,332898.0,926924.0,1259822.0,637.2333333333333,54.33077453855442,2.7844084374192697,0.7357579086569372,0.2642420913430627,87.0,69.0,85.0,194.0,121.0,4.0,0.0,0.0,188.0,7.0,135.96,1.0,0.0,0.0,0.0,0.0,0.0,13.0,393.0,0.0,26.0,0.0,6728.0,13.0,2.0,0.0,0.0,14.0,1.0,2.0
46,Magdalena,506.72200000000004,6.229934053691293,0.736,0.718,1.007,73.6,22.3,7.045,9.239,75.04,70.06628357408763,3.0,0.0297029702970297,192,0.12,0.0278,0,1,290120.0,225218.0,38905.0,125304.0,120180.0,23188.0,332898.0,926924.0,1259822.0,637.2333333333333,54.33077453855442,2.7844084374192697,0.7357579086569372,0.2642420913430627,87.0,69.0,85.0,194.0,121.0,4.0,0.0,0.0,188.0,7.0,135.96,1.0,0.0,0.0,0.0,0.0,0.0,13.0,393.0,0.0,26.0,0.0,6728.0,13.0,2.0,0.0,0.0,14.0,1.0,2.0
47,Magdalena,48.235,3.8966047526997656,0.736,0.718,1.007,73.6,22.3,7.045,9.239,75.04,212.27677195542287,3.0,0.0297029702970297,192,0.08,0.0089,0,1,290120.0,225218.0,38905.0,125304.0,120180.0,23188.0,332898.0,926924.0,1259822.0,637.2333333333333,54.33077453855442,2.7844084374192697,0.7357579086569372,0.2642420913430627,87.0,69.0,85.0,194.0,121.0,4.0,0.0,0.0,188.0,7.0,135.96,1.0,0.0,0.0,0.0,0.0,0.0,13.0,393.0,0.0,26.0,0.0,6728.0,13.0,2.0,0.0,0.0,14.0,1.0,2.0
48,Magdalena,58.135,4.07982296570308,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,0.6590368809272918,3.0,0.0215827338129496,201,0.06,0.0026,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
49,Magdalena,561.0169999999999,6.331532098546516,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,10.21415002757504,3.0,0.0215827338129496,201,0.39,0.476,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
50,Magdalena,653.9879999999999,6.4846169148567405,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,4500.350822313853,3.0,0.0215827338129496,201,0.08,0.0161,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
51,Magdalena,0.30299999999999994,0.264669298142708,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,133.1794768194768,3.0,0.0215827338129496,201,0.07,0.0023,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
52,Magdalena,764.497,6.640525296082874,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,9.040005406135965,3.0,0.0215827338129496,201,0.14,0.0496,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
53,Magdalena,2550.759,7.844538204268669,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,10.629667397934105,3.0,0.0215827338129496,201,0.13,0.0486,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
54,Magdalena,1405.954,7.249182362905454,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,0.6142365258638456,3.0,0.0215827338129496,201,0.16,0.1169999999999999,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
55,Magdalena,261.909,5.571807964698759,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,40.3516035898928,3.0,0.0215827338129496,201,0.15,0.0582,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
56,Magdalena,7.003,2.079816471384909,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,51.17899060746226,3.0,0.0215827338129496,201,0.09,0.0143,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
57,Magdalena,543.844,6.300499515157067,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,12.78849707422236,3.0,0.0215827338129496,201,0.14,0.0474,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
58,Magdalena,0.262,0.23269776411902143,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,70.54119503741572,3.0,0.0215827338129496,201,0.09,0.0212,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
59,Magdalena,123.006,4.8203299515311935,0.7490000000000001,0.723,1.007,75.0,23.6,7.198,9.251,75.25,213.71188648765343,3.0,0.0215827338129496,201,0.06,0.0006,0,1,341112.0,265603.0,41319.0,160036.0,150729.0,23188.0,331944.0,940498.0,1272442.0,637.2333333333333,54.87502156287735,2.833303207769985,0.7391283846336415,0.2608716153663585,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,151.0,35.0,27.14,1.0,0.0,0.0,0.0,0.0,0.0,8.0,396.0,0.0,12.0,0.0,1939.0,18.0,2.0,0.0,0.0,13.0,0.0,0.0
60,Magdalena,904.015,6.807951518148204,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,0.6792399016508606,0.0,0.0,204,0.12,0.0273,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
61,Magdalena,3.0879999999999996,1.4080558529014031,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,10.60315484272551,0.0,0.0,204,0.06,0.0023,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
62,Magdalena,1396.218,7.242238395758368,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,4533.775534385516,0.0,0.0,204,0.16,0.0382,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
63,Magdalena,712.097,6.569617456041816,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,133.81229733229733,0.0,0.0,204,0.05,0.001,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
64,Magdalena,136.285,4.922059056987813,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,9.256048114610085,0.0,0.0,204,0.05,0.0002,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
65,Magdalena,827.15,6.719194297398163,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,10.845266143696438,0.0,0.0,204,0.06,0.0009,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
66,Magdalena,2337.7450000000003,7.75736973969184,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,0.6445756546753896,0.0,0.0,204,0.14,0.0616,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
67,Magdalena,830.818,6.7236136668919375,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,41.52581634251696,0.0,0.0,204,0.08,0.0066,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
68,Magdalena,0.392,0.3307415619122279,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,51.4735514342791,0.0,0.0,204,0.08,0.0039,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
69,Magdalena,134.069,4.905785758976746,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,13.096242685555897,0.0,0.0,204,0.24,0.241,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
70,Magdalena,935.551,6.842203978489983,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,71.01610650074379,0.0,0.0,204,0.16,0.0558,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
71,Magdalena,0.07100000000000001,0.06859279146561173,0.762,0.725,1.006,76.4,25.0,7.321,9.243,75.42,215.147001019884,0.0,0.0,204,0.05,0.0,0,1,357325.0,275997.0,46931.0,182132.0,169028.0,23188.0,331290.0,954094.0,1285384.0,637.2333333333333,55.4331550802139,2.879936007727369,0.7422637904314975,0.2577362095685024,87.0,69.0,85.0,194.0,121.0,1.0,0.0,0.0,136.0,8.0,20.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,16.0,0.0,1840.0,16.0,1.0,0.0,0.0,12.0,1.0,0.0
72,Magdalena,480.208,6.176299609066235,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,0.6994429223744292,2.0,0.04,218,0.13,0.0405,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
73,Magdalena,9035.1505,9.108988533049013,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,10.99215965787598,2.0,0.04,218,0.05,0.002,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
74,Magdalena,5500.1296,8.612708731950786,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,4567.200246457178,2.0,0.04,218,0.06,0.0033,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
75,Magdalena,10695.6621,9.277687018511426,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,134.44511784511784,2.0,0.04,218,0.09,0.0076,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
76,Magdalena,95.55709999999999,4.570134543198256,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,9.4720908230842,2.0,0.04,218,0.06,0.0017,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
77,Magdalena,1442.2134999999998,7.274627503477469,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,11.060864889458772,2.0,0.04,218,0.08,0.0118999999999999,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
78,Magdalena,3254.2785999999996,8.088033142377784,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,0.6749147834869335,2.0,0.04,218,0.11,0.032,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
79,Magdalena,827.286,6.719358505372761,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,42.70002909514111,2.0,0.04,218,0.21,0.177,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
80,Magdalena,85.914,4.464919124013441,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,51.76811226109594,2.0,0.04,218,0.24,0.358,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
81,Magdalena,1752.5359,7.469389542709693,0.775,0.725,1.006,77.7,26.3,7.445,9.242,75.52,13.403988296889436,2.0,0.04,218,0.08,0.0102,0,1,369016.0,275485.0,46633.0,203530.0,188469.0,23188.0,403426.0,938320.0,1341746.0,637.2333333333333,57.86380886665517,2.325878847669709,0.6993275925547756,0.3006724074452243,87.0,69.0,85.0,194.0,121.0,3.0,0.0,0.0,135.0,12.0,6.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,12.0,0.0,998.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0
0,Meta,183.815,5.2193553247447415,0.741,0.734,1.004,78.1,12.4,7.293,9.401,76.59,0.5782247980330172,0.0,0.0,403,0.13,0.17,0,0,435158.0,271170.0,24751.0,140558.0,132282.0,85635.0,225097.0,681708.0,906805.0,137.3448275862069,10.589186664331171,3.0285077100094626,0.7517691234609425,0.2482308765390574,389.0,0.0,71.0,1417.0,470.0,110.0,0.0,12.0,162.0,2699.0,699.0699999999999,1.0,5.0,0.0,18.0,6.0,20.0,273.0,1010.0,0.0,20.0,52.0,5780.0,512.0,35.0,0.0,38.0,205.0,49.0,6.0
1,Meta,33.021,3.5269779810095456,0.741,0.734,1.004,78.1,12.4,7.293,9.401,76.59,8.658130766973164,0.0,0.0,403,0.1,0.0126,0,0,435158.0,271170.0,24751.0,140558.0,132282.0,85635.0,225097.0,681708.0,906805.0,137.3448275862069,10.589186664331171,3.0285077100094626,0.7517691234609425,0.2482308765390574,389.0,0.0,71.0,1417.0,470.0,110.0,0.0,12.0,162.0,2699.0,699.0699999999999,1.0,5.0,0.0,18.0,6.0,20.0,273.0,1010.0,0.0,20.0,52.0,5780.0,512.0,35.0,0.0,38.0,205.0,49.0,6.0
2,Meta,158.192,5.070111020891365,0.741,0.734,1.004,78.1,12.4,7.293,9.401,76.59,4366.651974027205,0.0,0.0,403,0.06,0.0003,0,0,435158.0,271170.0,24751.0,140558.0,132282.0,85635.0,225097.0,681708.0,906805.0,137.3448275862069,10.589186664331171,3.0285077100094626,0.7517691234609425,0.2482308765390574,389.0,0.0,71.0,1417.0,470.0,110.0,0.0,12.0,162.0,2699.0,699.0699999999999,1.0,5.0,0.0,18.0,6.0,20.0,273.0,1010.0,0.0,20.0,52.0,5780.0,512.0,35.0,0.0,38.0,205.0,49.0,6.0
